complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-12184,EV-202602-0436,ANON-0243,"the class representative confirmed that the student activity area is unavailable in FF6; campus operations are being disrupted, and the issue lasts more than ten minutes at 18:39 case 2184",Other,Other:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Monday,18,2026-02-02T13:09:00+00:00,5,Low,76,47,0,Resolved,4.01,0,0,mobile,the class representative confirmed that the student activity area is unavailable in ff6 campus operations are being disrupted and the issue lasts more than ten minutes at 18:39 case 2184,2026-02-02,4-7,High,Low,1.0,0.65898,-0.6332,0.0,0.0,0.0
CL-12185,EV-202602-0437,ANON-0345,"for the second time this week the ventilation fan does not start in H5 Corridor 2; the electrical supply needs inspection, and the issue lasts more than ten minutes at 16:56 case 2185",Electrical,Electrical:7,2,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Monday,16,2026-02-02T11:26:00+00:00,3,Medium,70,65,0,Open,6.38,1,0,kiosk,for the second time this week the ventilation fan does not start in h5 corridor 2 the electrical supply needs inspection and the issue lasts more than ten minutes at 16:56 case 2185,2026-02-02,2-4,Medium,Medium,0.5,0.35139,0.63162,1.0,1.0,17.0
CL-12186,EV-202602-0437,ANON-0586,"today we noticed that multiple computers show storage errors in H4 Common Room; while the area is moderately occupied, and the condition has become more frequent at 8:58 case 2186",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Ground Floor,H4 Common Room,28.63062,77.37262,Monday,8,2026-02-02T03:28:00+00:00,1,Critical,87,50,0,Resolved,11.56,0,1,mobile,today we noticed that multiple computers show storage errors in h4 common room while the area is moderately occupied and the condition has become more frequent at 8:58 case 2186,2026-02-02,8-10,High,Low,0.0,1.2229,-0.4224,1.0,0.0,30.0
CL-12187,EV-202602-0437,ANON-0571,"an urgent maintenance check is needed because the filtration unit shows a service warning in GH Corridor 1; the water service needs attention, and several students are affected at 16:11 case 2187",Water,Water:8,3,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Monday,16,2026-02-02T10:41:00+00:00,4,Low,64,32,1,Resolved,6.75,0,0,mobile,an urgent maintenance check is needed because the filtration unit shows a service warning in gh corridor 1 the water service needs attention and several students are affected at 16:11 case 2187,2026-02-02,2-4,Medium,Low,0.75,0.04379,-1.68722,2.0,0.0,67.5
CL-12188,EV-202602-0437,ANON-0024,"a repeated observation is that the wash area needs urgent sanitation in Washroom G; while the area is moderately occupied, without any warning notice at 18:31 case 2188",Cleanliness,Cleanliness:3,3,JIIT Sector 62,General & Utilities,Washrooms,utility,Ground Floor,Washroom G,28.62982,77.37326,Monday,18,2026-02-02T13:01:00+00:00,3,Medium,51,69,0,Resolved,5.16,1,0,mobile,a repeated observation is that the wash area needs urgent sanitation in washroom g while the area is moderately occupied without any warning notice at 18:31 case 2188,2026-02-02,4-7,Medium,Medium,0.5,-0.62266,0.91269,2.0,0.0,46.0
CL-12189,EV-202602-0437,ANON-0003,"today we noticed that seating capacity is insufficient during the meal break in H4 Corridor 1; the food service operation is affected, near the main entrance to the space at 13:52 case 2189",Canteen,Canteen:6,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Monday,13,2026-02-02T08:22:00+00:00,1,Critical,37,65,0,In Progress,7.19,0,0,mobile,today we noticed that seating capacity is insufficient during the meal break in h4 corridor 1 the food service operation is affected near the main entrance to the space at 13:52 case 2189,2026-02-02,12-2,Low,Medium,0.0,-1.34038,0.63162,1.0,0.0,30.0
CL-12190,EV-202602-0438,ANON-0429,"during the latest session lights flicker repeatedly during use in Group Study; the electrical supply needs inspection, while another campus service remains normal at 12:43 case 2190",Electrical,Electrical:2,2,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Monday,12,2026-02-02T07:13:00+00:00,4,Low,62,59,0,Resolved,4.55,0,0,mobile,during the latest session lights flicker repeatedly during use in group study the electrical supply needs inspection while another campus service remains normal at 12:43 case 2190,2026-02-02,10-12,Medium,Medium,0.75,-0.05874,0.21001,1.0,0.0,29.0
CL-12191,EV-202602-0438,ANON-0366,"please investigate because the campus network drops repeatedly during class in TS12; the network service is affected, and the condition has become more frequent at 11:57 case 2191",Network,Network:0,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS12,28.6301,77.37255,Monday,11,2026-02-02T06:27:00+00:00,3,Medium,55,21,0,Resolved,3.18,0,0,web,please investigate because the campus network drops repeatedly during class in ts12 the network service is affected and the condition has become more frequent at 11:57 case 2191,2026-02-02,10-12,Medium,Low,0.5,-0.4176,-2.46016,2.0,2.0,24.0
CL-12192,EV-202602-0438,ANON-0510,"staff were informed that the writing surface is damaged and difficult to use in ECE-201; during a regular teaching period, near the main entrance to the space at 17:41 case 2192",Infrastructure,Infrastructure:5,0,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-201,28.62974,77.37282,Tuesday,17,2026-02-03T12:11:00+00:00,3,Medium,48,54,0,Open,6.65,0,0,web,staff were informed that the writing surface is damaged and difficult to use in ece-201 during a regular teaching period near the main entrance to the space at 17:41 case 2192,2026-02-03,4-7,Medium,Medium,0.5,-0.77646,-0.14133,2.0,1.0,31.5
CL-12193,EV-202602-0438,ANON-0031,"today we noticed that multiple computers show storage errors in GH Corridor 1; although nearby rooms remain usable, while the area is moderately occupied at 8:26 case 2193",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Tuesday,8,2026-02-03T02:56:00+00:00,3,Medium,51,53,0,Open,5.25,0,0,mobile,today we noticed that multiple computers show storage errors in gh corridor 1 although nearby rooms remain usable while the area is moderately occupied at 8:26 case 2193,2026-02-03,8-10,Medium,Medium,0.5,-0.62266,-0.21159,1.0,0.0,23.0
CL-12194,EV-202602-0438,ANON-0300,"staff were informed that online resources time out during the session in TS18; while the area is moderately occupied, after normal troubleshooting was attempted at 12:53 case 2194",Network,Network:5,0,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Tuesday,12,2026-02-03T07:23:00+00:00,1,Critical,74,52,0,Escalated,6.72,1,0,mobile,staff were informed that online resources time out during the session in ts18 while the area is moderately occupied after normal troubleshooting was attempted at 12:53 case 2194,2026-02-03,10-12,High,Medium,0.0,0.55645,-0.28186,2.0,1.0,71.5
CL-12195,EV-202602-0439,ANON-0423,"a repeated observation is that the queue extends into the walking area in Backstage; near the main entrance to the space, and the condition has become more frequent at 13:38 case 2195",Canteen,Canteen:3,3,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Backstage,28.63016,77.3733,Tuesday,13,2026-02-03T08:08:00+00:00,5,Low,86,72,0,Resolved,6.01,0,0,web,a repeated observation is that the queue extends into the walking area in backstage near the main entrance to the space and the condition has become more frequent at 13:38 case 2195,2026-02-03,12-2,High,High,1.0,1.17164,1.12349,0.0,0.0,0.0
CL-12196,EV-202602-0439,ANON-0327,"during the latest session students cannot authenticate to the wireless network in Cooler B; the network service is affected, and several students are affected at 14:33 case 2196",Network,Network:2,2,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Tuesday,14,2026-02-03T09:03:00+00:00,2,High,100,48,0,Resolved,4.47,1,0,mobile,during the latest session students cannot authenticate to the wireless network in cooler b the network service is affected and several students are affected at 14:33 case 2196,2026-02-03,12-2,High,Low,0.25,1.88936,-0.56293,0.0,0.0,0.0
CL-12197,EV-202602-0439,ANON-0688,"a repeated observation is that the display cable and wall port need repair in Indoor Court; while the area is moderately occupied, without any warning notice at 13:20 case 2197",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Tuesday,13,2026-02-03T07:50:00+00:00,1,Critical,53,47,0,In Progress,4.16,1,0,web,a repeated observation is that the display cable and wall port need repair in indoor court while the area is moderately occupied without any warning notice at 13:20 case 2197,2026-02-03,12-2,Medium,Low,0.0,-0.52013,-0.6332,1.0,0.0,46.0
CL-12198,EV-202602-0439,ANON-0119,"today we noticed that the notice board contains outdated information in G5; and the issue lasts more than ten minutes, while another campus service remains normal at 15:34 case 2198",Other,Other:6,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Tuesday,15,2026-02-03T10:04:00+00:00,3,Medium,43,60,0,Open,4.07,0,0,web,today we noticed that the notice board contains outdated information in g5 and the issue lasts more than ten minutes while another campus service remains normal at 15:34 case 2198,2026-02-03,2-4,Medium,Medium,0.5,-1.03279,0.28028,2.0,1.0,71.5
CL-12199,EV-202602-0439,ANON-0780,"during the latest session lights flicker repeatedly during use in CL22-B; and several students are affected, and the condition has become more frequent at 15:59 case 2199",Electrical,Electrical:2,2,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-B,28.62986,77.37266,Tuesday,15,2026-02-03T10:29:00+00:00,2,High,38,72,0,In Progress,5.18,1,0,mobile,during the latest session lights flicker repeatedly during use in cl22-b and several students are affected and the condition has become more frequent at 15:59 case 2199,2026-02-03,2-4,Low,High,0.25,-1.28912,1.12349,0.0,0.0,0.0
CL-12200,EV-202602-0440,ANON-0373,"staff were informed that billing and collection lines are merging into one queue in Counter A; and it interrupts scheduled teaching, although nearby rooms remain usable at 17:57 case 2200",Canteen,Canteen:5,0,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Tuesday,17,2026-02-03T12:27:00+00:00,1,Critical,38,52,0,Verified,7.1,0,0,web,staff were informed that billing and collection lines are merging into one queue in counter a and it interrupts scheduled teaching although nearby rooms remain usable at 17:57 case 2200,2026-02-03,4-7,Low,Medium,0.0,-1.28912,-0.28186,0.0,0.0,0.0
CL-12201,EV-202602-0440,ANON-0674,"the current problem is that the cooler produces warm water only in CL3-A; the water service needs attention, and it interrupts scheduled teaching at 14:04 case 2201",Water,Water:4,4,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Tuesday,14,2026-02-03T08:34:00+00:00,2,High,93,47,0,Resolved,4.76,0,0,mobile,the current problem is that the cooler produces warm water only in cl3-a the water service needs attention and it interrupts scheduled teaching at 14:04 case 2201,2026-02-03,12-2,High,Low,0.25,1.5305,-0.6332,0.0,0.0,0.0
CL-12202,EV-202602-0440,ANON-0648,"the current problem is that a chair is blocking the aisle because its leg is broken in CR102; and staff assistance has been requested, while the area is moderately occupied at 17:29 case 2202",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Tuesday,17,2026-02-03T11:59:00+00:00,2,High,73,51,0,In Progress,5.34,0,0,web,the current problem is that a chair is blocking the aisle because its leg is broken in cr102 and staff assistance has been requested while the area is moderately occupied at 17:29 case 2202,2026-02-03,4-7,High,Medium,0.25,0.50518,-0.35213,1.0,0.0,45.0
CL-12203,EV-202602-0440,ANON-0040,"the current problem is that food waste has accumulated near the seating area in CL22-B; and several students are affected, and the condition has become more frequent at 10:30 case 2203",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-B,28.62986,77.37266,Tuesday,10,2026-02-03T05:00:00+00:00,1,Critical,72,55,0,Escalated,4.96,0,0,mobile,the current problem is that food waste has accumulated near the seating area in cl22-b and several students are affected and the condition has become more frequent at 10:30 case 2203,2026-02-03,8-10,High,Medium,0.0,0.45392,-0.07106,0.0,0.0,0.0
CL-12204,EV-202602-0440,ANON-0398,"staff were informed that the experiment console does not record readings in CL1-A; and the issue lasts more than ten minutes, without any warning notice at 12:02 case 2204",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Wednesday,12,2026-02-04T06:32:00+00:00,3,Medium,65,52,0,Resolved,6.19,0,0,web,staff were informed that the experiment console does not record readings in cl1-a and the issue lasts more than ten minutes without any warning notice at 12:02 case 2204,2026-02-04,10-12,Medium,Medium,0.5,0.09506,-0.28186,0.0,0.0,0.0
CL-12205,EV-202602-0441,ANON-0419,"a repeated observation is that the display cable and wall port need repair in Main Hall; the physical infrastructure needs attention, and the condition has become more frequent at 13:55 case 2205",Infrastructure,Infrastructure:3,3,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Wednesday,13,2026-02-04T08:25:00+00:00,2,High,60,42,0,Resolved,5.8,1,0,web,a repeated observation is that the display cable and wall port need repair in main hall the physical infrastructure needs attention and the condition has become more frequent at 13:55 case 2205,2026-02-04,12-2,Medium,Low,0.25,-0.16127,-0.98454,2.0,0.0,66.5
CL-12206,EV-202602-0441,ANON-0213,"today we noticed that the corridor has a persistent hygiene problem in TS11; this is a hygiene and cleanliness concern, near the main entrance to the space at 18:51 case 2206",Cleanliness,Cleanliness:6,1,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Wednesday,18,2026-02-04T13:21:00+00:00,1,Critical,56,53,0,Escalated,7.81,1,0,web,today we noticed that the corridor has a persistent hygiene problem in ts11 this is a hygiene and cleanliness concern near the main entrance to the space at 18:51 case 2206,2026-02-04,4-7,Medium,Medium,0.0,-0.36633,-0.21159,3.0,0.0,42.333333333333336
CL-12207,EV-202602-0441,ANON-0666,"today we noticed that charging points are unavailable in Group Study; and the condition has become more frequent, although nearby rooms remain usable at 15:11 case 2207",Electrical,Electrical:6,1,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Wednesday,15,2026-02-04T09:41:00+00:00,4,Low,63,49,0,Open,4.49,0,0,web,today we noticed that charging points are unavailable in group study and the condition has become more frequent although nearby rooms remain usable at 15:11 case 2207,2026-02-04,2-4,Medium,Low,0.75,-0.00747,-0.49267,1.0,0.0,103.0
CL-12208,EV-202602-0441,ANON-0668,"students report that a monitor and keyboard are not detected in Main Hall; laboratory equipment availability is affected, although nearby rooms remain usable at 8:56 case 2208",Lab Equipment,Lab Equipment:1,1,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Wednesday,8,2026-02-04T03:26:00+00:00,5,Low,75,71,0,Open,3.95,1,0,mobile,students report that a monitor and keyboard are not detected in main hall laboratory equipment availability is affected although nearby rooms remain usable at 8:56 case 2208,2026-02-04,8-10,High,High,1.0,0.60772,1.05322,2.0,0.0,66.5
CL-12209,EV-202602-0441,ANON-0746,"staff were informed that dust and litter remain around the workstations in Student Parking; this is a hygiene and cleanliness concern, and it interrupts scheduled teaching at 10:10 case 2209",Cleanliness,Cleanliness:5,0,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Student Parking,28.62945,77.37222,Wednesday,10,2026-02-04T04:40:00+00:00,5,Low,77,68,1,In Progress,4.63,0,0,mobile,staff were informed that dust and litter remain around the workstations in student parking this is a hygiene and cleanliness concern and it interrupts scheduled teaching at 10:10 case 2209,2026-02-04,8-10,High,Medium,1.0,0.71025,0.84242,0.0,0.0,0.0
CL-12210,EV-202602-0442,ANON-0322,"staff were informed that the experiment console does not record readings in CL3-B; laboratory equipment availability is affected, and the condition has become more frequent at 17:32 case 2210",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Wednesday,17,2026-02-04T12:02:00+00:00,4,Low,36,54,0,In Progress,5.99,0,0,web,staff were informed that the experiment console does not record readings in cl3-b laboratory equipment availability is affected and the condition has become more frequent at 17:32 case 2210,2026-02-04,4-7,Low,Medium,0.75,-1.39165,-0.14133,2.0,0.0,34.0
CL-12211,EV-202602-0442,ANON-0043,"the current problem is that the security queue is delaying entry in Digital Area; and it interrupts scheduled teaching, and several students are affected at 17:04 case 2211",Other,Other:4,4,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Wednesday,17,2026-02-04T11:34:00+00:00,3,Medium,52,60,0,Verified,6.34,1,0,mobile,the current problem is that the security queue is delaying entry in digital area and it interrupts scheduled teaching and several students are affected at 17:04 case 2211,2026-02-04,4-7,Medium,Medium,0.5,-0.5714,0.28028,1.0,0.0,103.0
CL-12212,EV-202602-0442,ANON-0119,"students report that the wifi signal is unstable for several devices in Dining Hall; without any warning notice, during a regular teaching period at 9:09 case 2212",Network,Network:1,1,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Dining Hall,28.63042,77.37312,Wednesday,9,2026-02-04T03:39:00+00:00,3,Medium,88,50,1,Verified,4.89,0,0,mobile,students report that the wifi signal is unstable for several devices in dining hall without any warning notice during a regular teaching period at 9:09 case 2212,2026-02-04,8-10,High,Low,0.5,1.27417,-0.4224,1.0,1.0,37.0
CL-12213,EV-202602-0442,ANON-0237,"an urgent maintenance check is needed because a switchboard becomes warm during operation in Group Study; the electrical supply needs inspection, without any warning notice at 17:19 case 2213",Electrical,Electrical:8,3,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Wednesday,17,2026-02-04T11:49:00+00:00,3,Medium,59,38,1,Verified,6.49,0,0,mobile,an urgent maintenance check is needed because a switchboard becomes warm during operation in group study the electrical supply needs inspection without any warning notice at 17:19 case 2213,2026-02-04,4-7,Medium,Low,0.5,-0.21254,-1.26561,1.0,0.0,103.0
CL-12214,EV-202602-0442,ANON-0769,"the class representative confirmed that waiting time is longer than the scheduled break in FF6; and the issue lasts more than ten minutes, near the main entrance to the space at 18:08 case 2214",Canteen,Canteen:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Wednesday,18,2026-02-04T12:38:00+00:00,3,Medium,48,50,0,Resolved,7.21,1,0,kiosk,the class representative confirmed that waiting time is longer than the scheduled break in ff6 and the issue lasts more than ten minutes near the main entrance to the space at 18:08 case 2214,2026-02-04,4-7,Medium,Low,0.5,-0.77646,-0.4224,4.0,1.0,38.5
CL-12215,EV-202602-0443,ANON-0584,"please investigate because parking congestion is blocking access in Indoor Court; campus operations are being disrupted, near the main entrance to the space at 18:16 case 2215",Lab Equipment,Other:0,0,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Wednesday,18,2026-02-04T12:46:00+00:00,1,Critical,64,43,0,Open,7.57,0,0,web,please investigate because parking congestion is blocking access in indoor court campus operations are being disrupted near the main entrance to the space at 18:16 case 2215,2026-02-04,4-7,Medium,Low,0.0,0.04379,-0.91427,2.0,1.0,18.0
CL-12216,EV-202602-0443,ANON-0545,"the current problem is that a chair is blocking the aisle because its leg is broken in CR425; the physical infrastructure needs attention, near the main entrance to the space at 10:59 case 2216",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Thursday,10,2026-02-05T05:29:00+00:00,1,Critical,59,57,0,In Progress,6.76,1,0,mobile,the current problem is that a chair is blocking the aisle because its leg is broken in cr425 the physical infrastructure needs attention near the main entrance to the space at 10:59 case 2216,2026-02-05,8-10,Medium,Medium,0.0,-0.21254,0.06948,2.0,0.0,22.0
CL-12217,EV-202602-0443,ANON-0637,"today we noticed that charging points are unavailable in G3; and the condition has become more frequent, after normal troubleshooting was attempted at 10:42 case 2217",Electrical,Electrical:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Thursday,10,2026-02-05T05:12:00+00:00,4,Low,52,73,0,Resolved,6.4,0,0,web,today we noticed that charging points are unavailable in g3 and the condition has become more frequent after normal troubleshooting was attempted at 10:42 case 2217,2026-02-05,8-10,Medium,High,0.75,-0.5714,1.19376,3.0,0.0,84.0
CL-12218,EV-202602-0443,ANON-0448,"a repeated observation is that internet speed falls below a usable level in Basketball Court; after normal troubleshooting was attempted, although nearby rooms remain usable at 9:31 case 2218",Network,Network:3,3,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Thursday,9,2026-02-05T04:01:00+00:00,2,High,78,76,0,In Progress,4.27,0,0,mobile,a repeated observation is that internet speed falls below a usable level in basketball court after normal troubleshooting was attempted although nearby rooms remain usable at 9:31 case 2218,2026-02-05,8-10,High,High,0.25,0.76151,1.40456,3.0,2.0,60.666666666666664
CL-12219,EV-202602-0443,ANON-0522,"the class representative confirmed that the supply is unavailable on this floor in G2; the water service needs attention, and staff assistance has been requested at 15:51 case 2219",Water,Water:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Thursday,15,2026-02-05T10:21:00+00:00,4,Low,60,38,0,Verified,5.68,0,0,kiosk,the class representative confirmed that the supply is unavailable on this floor in g2 the water service needs attention and staff assistance has been requested at 15:51 case 2219,2026-02-05,2-4,Medium,Low,0.75,-0.16127,-1.26561,3.0,0.0,84.0
CL-12220,EV-202602-0444,ANON-0523,"during the latest session students cannot authenticate to the wireless network in CL3-B; the network service is affected, and the issue lasts more than ten minutes at 17:44 case 2220",Network,Network:2,2,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Thursday,17,2026-02-05T12:14:00+00:00,3,Medium,96,35,0,Verified,4.94,0,0,kiosk,during the latest session students cannot authenticate to the wireless network in cl3-b the network service is affected and the issue lasts more than ten minutes at 17:44 case 2220,2026-02-05,4-7,High,Low,0.5,1.6843,-1.47641,0.0,0.0,0.0
CL-12221,EV-202602-0444,ANON-0736,"today we noticed that the notice board contains outdated information in Cooler B; campus operations are being disrupted, and it interrupts scheduled teaching at 18:12 case 2221",Other,Other:6,1,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Thursday,18,2026-02-05T12:42:00+00:00,3,Medium,26,32,1,Open,6.18,1,0,mobile,today we noticed that the notice board contains outdated information in cooler b campus operations are being disrupted and it interrupts scheduled teaching at 18:12 case 2221,2026-02-05,4-7,Low,Low,0.5,-1.9043,-1.68722,2.0,1.0,68.5
CL-12222,EV-202602-0444,ANON-0661,"today we noticed that network coverage disappears near the back rows in Security Post; the network service is affected, near the main entrance to the space at 10:05 case 2222",Network,Network:6,1,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Thursday,10,2026-02-05T04:35:00+00:00,4,Low,41,53,0,Resolved,5.01,0,0,mobile,today we noticed that network coverage disappears near the back rows in security post the network service is affected near the main entrance to the space at 10:05 case 2222,2026-02-05,8-10,Medium,Medium,0.75,-1.13532,-0.21159,0.0,0.0,0.0
CL-12223,EV-202602-0444,ANON-0145,"the current problem is that the pickup counter is overcrowded in CL1-B; the food service operation is affected, and staff assistance has been requested at 16:38 case 2223",Canteen,Canteen:4,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Thursday,16,2026-02-05T11:08:00+00:00,2,High,40,58,0,In Progress,6.06,0,0,web,the current problem is that the pickup counter is overcrowded in cl1-b the food service operation is affected and staff assistance has been requested at 16:38 case 2223,2026-02-05,2-4,Low,Medium,0.25,-1.18658,0.13974,1.0,0.0,31.0
CL-12224,EV-202602-0444,ANON-0319,"the current problem is that the access point disconnects users every few minutes in G5; and the condition has become more frequent, after normal troubleshooting was attempted at 11:30 case 2224",Network,Network:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Thursday,11,2026-02-05T06:00:00+00:00,3,Medium,58,62,0,Open,4.75,1,0,web,the current problem is that the access point disconnects users every few minutes in g5 and the condition has become more frequent after normal troubleshooting was attempted at 11:30 case 2224,2026-02-05,10-12,Medium,Medium,0.5,-0.2638,0.42081,1.0,0.0,30.0
CL-12225,EV-202602-0445,ANON-0718,"for the second time this week the lecture-room screen does not lower correctly in CS1; without any warning notice, and several students are affected at 15:47 case 2225",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Thursday,15,2026-02-05T10:17:00+00:00,2,High,49,67,0,Open,3.85,1,0,web,for the second time this week the lecture-room screen does not lower correctly in cs1 without any warning notice and several students are affected at 15:47 case 2225,2026-02-05,2-4,Medium,Medium,0.25,-0.72519,0.77215,3.0,0.0,84.0
CL-12226,EV-202602-0445,ANON-0622,"staff were informed that the experiment console does not record readings in CL1-A; laboratory equipment availability is affected, and the issue lasts more than ten minutes at 9:21 case 2226",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Thursday,9,2026-02-05T03:51:00+00:00,3,Medium,81,66,1,Escalated,9.49,1,0,mobile,staff were informed that the experiment console does not record readings in cl1-a laboratory equipment availability is affected and the issue lasts more than ten minutes at 9:21 case 2226,2026-02-05,8-10,High,Medium,0.5,0.91531,0.70189,1.0,0.0,31.0
CL-12227,EV-202602-0445,ANON-0711,"please investigate because the service queue is moving very slowly in Gate 1; while another campus service remains normal, while the area is moderately occupied at 13:36 case 2227",Canteen,Canteen:0,0,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Thursday,13,2026-02-05T08:06:00+00:00,4,Low,88,41,0,Verified,3.24,0,0,web,please investigate because the service queue is moving very slowly in gate 1 while another campus service remains normal while the area is moderately occupied at 13:36 case 2227,2026-02-05,12-2,High,Low,0.75,1.27417,-1.05481,0.0,0.0,0.0
CL-12228,EV-202602-0445,ANON-0594,"please investigate because the projector loses its input after a few minutes in H4 Corridor 1; the physical infrastructure needs attention, without any warning notice at 11:54 case 2228",Infrastructure,Infrastructure:0,0,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Friday,11,2026-02-06T06:24:00+00:00,1,Critical,70,71,1,Resolved,7.49,0,0,web,please investigate because the projector loses its input after a few minutes in h4 corridor 1 the physical infrastructure needs attention without any warning notice at 11:54 case 2228,2026-02-06,10-12,Medium,High,0.0,0.35139,1.05322,1.0,1.0,30.0
CL-12229,EV-202602-0445,ANON-0525,"during the latest session students cannot authenticate to the wireless network in Food Court; and the issue lasts more than ten minutes, near the main entrance to the space at 8:47 case 2229",Network,Network:2,2,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Friday,8,2026-02-06T03:17:00+00:00,3,Medium,66,41,0,Open,6.8,0,0,web,during the latest session students cannot authenticate to the wireless network in food court and the issue lasts more than ten minutes near the main entrance to the space at 8:47 case 2229,2026-02-06,8-10,Medium,Low,0.5,0.14632,-1.05481,1.0,1.0,25.0
