complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-10796,EV-202510-0159,ANON-0660,"the current problem is that installed development tools fail to launch in CL3-B; and several students are affected, while the area is moderately occupied at 10:05 case 796",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Thursday,10,2025-10-09T04:35:00+00:00,1,Critical,87,56,0,Escalated,3.74,1,0,mobile,the current problem is that installed development tools fail to launch in cl3-b and several students are affected while the area is moderately occupied at 10:05 case 796,2025-10-09,8-10,High,Medium,0.0,1.2229,-0.00079,0.0,0.0,0.0
CL-11763,EV-202512-0352,ANON-0800,"today we noticed that the corridor has a persistent hygiene problem in TS18; this is a hygiene and cleanliness concern, while another campus service remains normal at 17:36 case 1763",Cleanliness,Cleanliness:6,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Monday,17,2025-12-29T12:06:00+00:00,2,High,38,50,1,Open,5.35,1,0,mobile,today we noticed that the corridor has a persistent hygiene problem in ts18 this is a hygiene and cleanliness concern while another campus service remains normal at 17:36 case 1763,2025-12-29,4-7,Low,Low,0.25,-1.28912,-0.4224,0.0,0.0,0.0
CL-10818,EV-202510-0163,ANON-0405,"during the latest session a spill has made the floor slippery in Security Post; this is a hygiene and cleanliness concern, near the main entrance to the space at 11:10 case 818",Cleanliness,Cleanliness:2,2,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Saturday,11,2025-10-11T05:40:00+00:00,3,Medium,100,68,0,Open,4.38,0,0,mobile,during the latest session a spill has made the floor slippery in security post this is a hygiene and cleanliness concern near the main entrance to the space at 11:10 case 818,2025-10-11,10-12,High,Medium,0.5,1.88936,0.84242,0.0,0.0,0.0
CL-10453,EV-202509-0090,ANON-0294,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in Counter A; near the main entrance to the space, and the issue lasts more than ten minutes at 10:59 case 453",Canteen,Canteen:8,3,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Thursday,10,2025-09-11T05:29:00+00:00,5,Low,36,72,0,Verified,4.43,1,0,mobile,an urgent maintenance check is needed because the lunch rush is blocking the entrance in counter a near the main entrance to the space and the issue lasts more than ten minutes at 10:59 case 453,2025-09-11,8-10,Low,High,1.0,-1.39165,1.12349,1.0,0.0,6.0
CL-12517,EV-202603-0503,ANON-0383,"students report that waste bins are overflowing into the corridor in CL22-A; near the main entrance to the space, and staff assistance has been requested at 17:56 case 2517",Cleanliness,Cleanliness:1,1,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-A,28.62986,77.37266,Monday,17,2026-03-02T12:26:00+00:00,2,High,50,53,1,Open,8.89,0,0,web,students report that waste bins are overflowing into the corridor in cl22-a near the main entrance to the space and staff assistance has been requested at 17:56 case 2517,2026-03-02,4-7,Medium,Medium,0.25,-0.67393,-0.21159,0.0,0.0,0.0
CL-11716,EV-202512-0343,ANON-0163,"during the latest session the workstation cannot boot for the practical in CL15-A; laboratory equipment availability is affected, and the issue lasts more than ten minutes at 14:03 case 1716",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Thursday,14,2025-12-25T08:33:00+00:00,4,Low,72,66,0,In Progress,4.05,1,0,mobile,during the latest session the workstation cannot boot for the practical in cl15-a laboratory equipment availability is affected and the issue lasts more than ten minutes at 14:03 case 1716,2025-12-25,12-2,High,Medium,0.75,0.45392,0.70189,1.0,0.0,55.0
CL-12156,EV-202601-0431,ANON-0352,"during the latest session a spill has made the floor slippery in H5 Corridor 2; although nearby rooms remain usable, without any warning notice at 9:00 case 2156",Water,Cleanliness:2,2,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Saturday,9,2026-01-31T03:30:00+00:00,3,Medium,39,31,1,Open,5.66,1,0,mobile,during the latest session a spill has made the floor slippery in h5 corridor 2 although nearby rooms remain usable without any warning notice at 9:00 case 2156,2026-01-31,8-10,Low,Low,0.5,-1.23785,-1.75748,1.0,1.0,47.0
CL-12255,EV-202602-0451,ANON-0753,"DURING THE LATEST SESSION THE WORKSTATION CANNOT BOOT FOR THE PRACTICAL IN DIGITAL AREA; LABORATORY EQUIPMENT AVAILABILITY IS AFFECTED, ALTHOUGH NEARBY ROOMS REMAIN USABLE AT 8:01 CASE 2255   !!!",Cleanliness,Lab Equipment:2,2,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Sunday,8,2026-02-08T02:31:00+00:00,3,Medium,40,55,0,Resolved,4.36,0,0,kiosk,during the latest session the workstation cannot boot for the practical in digital area laboratory equipment availability is affected although nearby rooms remain usable at 8:01 case 2255,2026-02-08,8-10,Low,Medium,0.5,-1.18658,-0.07106,3.0,0.0,23.0
CL-12008,EV-202601-0401,ANON-0044,"students report that the air conditioner stops cooling after midday in H5 Common Room; and the condition has become more frequent, without any warning notice at 12:19 case 2008",Electrical,Electrical:1,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Ground Floor,H5 Common Room,28.63075,77.37278,Sunday,12,2026-01-18T06:49:00+00:00,4,Low,56,77,1,In Progress,5.69,1,0,mobile,students report that the air conditioner stops cooling after midday in h5 common room and the condition has become more frequent without any warning notice at 12:19 case 2008,2026-01-18,10-12,Medium,High,0.75,-0.36633,1.47483,4.0,0.0,52.25
CL-10301,EV-202508-0060,ANON-0647,"please investigate because the drinking-water dispenser is empty in GH Corridor 1; the water service needs attention, and the issue lasts more than ten minutes at 9:34 case 301",Water,Water:0,0,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Friday,9,2025-08-29T04:04:00+00:00,4,Low,36,58,1,Resolved,5.3,0,0,mobile,please investigate because the drinking-water dispenser is empty in gh corridor 1 the water service needs attention and the issue lasts more than ten minutes at 9:34 case 301,2025-08-29,8-10,Low,Medium,0.75,-1.39165,0.13974,0.0,0.0,0.0
CL-10746,EV-202510-0149,ANON-0426,"please investigate because the drinking-water dispenser is empty in Indoor Court; although nearby rooms remain usable, during a regular teaching period at 12:11 case 746",Water,Water:0,0,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Sunday,12,2025-10-05T06:41:00+00:00,2,High,81,56,0,Resolved,6.35,1,0,web,please investigate because the drinking-water dispenser is empty in indoor court although nearby rooms remain usable during a regular teaching period at 12:11 case 746,2025-10-05,10-12,High,Medium,0.25,0.91531,-0.00079,0.0,0.0,0.0
CL-10958,EV-202510-0191,ANON-0766,"a repeated observation is that the nearest water point is not operational in Cooler B; while the area is moderately occupied, and it interrupts scheduled teaching at 11:14 case 958",Water,Water:3,3,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Thursday,11,2025-10-23T05:44:00+00:00,3,Medium,97,51,0,Resolved,6.58,0,0,mobile,a repeated observation is that the nearest water point is not operational in cooler b while the area is moderately occupied and it interrupts scheduled teaching at 11:14 case 958,2025-10-23,10-12,High,Medium,0.5,1.73556,-0.35213,0.0,0.0,0.0
CL-12831,EV-202603-0566,ANON-0359,"for the second time this week the lecture-room screen does not lower correctly in G5; the physical infrastructure needs attention, while the area is moderately occupied at 12:44 case 2831",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Saturday,12,2026-03-28T07:14:00+00:00,2,High,63,67,1,Verified,7.27,0,0,mobile,for the second time this week the lecture-room screen does not lower correctly in g5 the physical infrastructure needs attention while the area is moderately occupied at 12:44 case 2831,2026-03-28,10-12,Medium,Medium,0.25,-0.00747,0.77215,2.0,0.0,24.5
CL-10763,EV-202510-0152,ANON-0242,"students report that waste bins are overflowing into the corridor in Counter A; this is a hygiene and cleanliness concern, although nearby rooms remain usable at 11:31 case 763",Cleanliness,Cleanliness:1,1,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Monday,11,2025-10-06T06:01:00+00:00,3,Medium,73,58,0,Resolved,5.96,0,0,mobile,students report that waste bins are overflowing into the corridor in counter a this is a hygiene and cleanliness concern although nearby rooms remain usable at 11:31 case 763,2025-10-06,10-12,High,Medium,0.5,0.50518,0.13974,0.0,0.0,0.0
CL-11743,EV-202512-0348,ANON-0378,"staff were informed that online resources time out during the session in ECE-202; and the condition has become more frequent, after normal troubleshooting was attempted at 16:46 case 1743",Network,Network:5,0,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Saturday,16,2025-12-27T11:16:00+00:00,4,Low,46,40,0,Resolved,4.31,1,0,mobile,staff were informed that online resources time out during the session in ece-202 and the condition has become more frequent after normal troubleshooting was attempted at 16:46 case 1743,2025-12-27,2-4,Medium,Low,0.75,-0.87899,-1.12507,3.0,3.0,57.333333333333336
CL-10960,EV-202510-0192,ANON-0513,"the class representative confirmed that the supply is unavailable on this floor in G2; while the area is moderately occupied, near the main entrance to the space at 10:22 case 960",Water,Water:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Thursday,10,2025-10-23T04:52:00+00:00,2,High,44,64,0,Open,5.89,0,0,web,the class representative confirmed that the supply is unavailable on this floor in g2 while the area is moderately occupied near the main entrance to the space at 10:22 case 960,2025-10-23,8-10,Medium,Medium,0.25,-0.98152,0.56135,0.0,0.0,0.0
CL-11836,EV-202601-0367,ANON-0298,"students report that directional signage is unclear for new students in Gym; and the issue lasts more than ten minutes, while the area is moderately occupied at 8:01 case 1836",Other,Other:1,1,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Sunday,8,2026-01-04T02:31:00+00:00,4,Low,69,68,1,Resolved,6.43,0,0,mobile,students report that directional signage is unclear for new students in gym and the issue lasts more than ten minutes while the area is moderately occupied at 8:01 case 1836,2026-01-04,8-10,Medium,Medium,0.75,0.30012,0.84242,2.0,0.0,32.5
CL-10732,EV-202510-0146,ANON-0005,"for the second time this week water is collecting beneath the dispenser in G5; the water service needs attention, while the area is moderately occupied at 15:42 case 732",Water,Water:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Saturday,15,2025-10-04T10:12:00+00:00,2,High,64,51,1,Resolved,7.33,0,0,mobile,for the second time this week water is collecting beneath the dispenser in g5 the water service needs attention while the area is moderately occupied at 15:42 case 732,2025-10-04,2-4,Medium,Medium,0.25,0.04379,-0.35213,4.0,0.0,60.0
CL-11466,EV-202512-0293,ANON-0130,"for the second time this week water is collecting beneath the dispenser in Gym; the water service needs attention, without any warning notice at 11:48 case 1466",Water,Water:7,2,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Thursday,11,2025-12-04T06:18:00+00:00,3,Medium,57,44,0,Open,4.9,0,0,web,for the second time this week water is collecting beneath the dispenser in gym the water service needs attention without any warning notice at 11:48 case 1466,2025-12-04,10-12,Medium,Low,0.5,-0.31507,-0.844,0.0,0.0,0.0
CL-10222,EV-202508-0044,ANON-0295,"an urgent maintenance check is needed because the lab printer is unavailable to student systems in ECE-201; and it interrupts scheduled teaching, and the condition has become more frequent at 11:33 case 222",Lab Equipment,Lab Equipment:8,3,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-201,28.62974,77.37282,Friday,11,2025-08-22T06:03:00+00:00,4,Low,62,47,0,Open,4.14,0,0,mobile,an urgent maintenance check is needed because the lab printer is unavailable to student systems in ece-201 and it interrupts scheduled teaching and the condition has become more frequent at 11:33 case 222,2025-08-22,10-12,Medium,Low,0.75,-0.05874,-0.6332,1.0,0.0,44.0
CL-11543,EV-202512-0308,ANON-0024,"staff were informed that online resources time out during the session in Visitor Parking; the network service is affected, and several students are affected at 8:45 case 1543",Network,Network:5,0,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Wednesday,8,2025-12-10T03:15:00+00:00,3,Medium,74,85,0,Escalated,6.33,0,0,web,staff were informed that online resources time out during the session in visitor parking the network service is affected and several students are affected at 8:45 case 1543,2025-12-10,8-10,High,High,0.5,0.55645,2.03697,1.0,0.0,104.0
CL-12578,EV-202603-0515,ANON-0509,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in ECE-201; and it interrupts scheduled teaching, while another campus service remains normal at 13:34 case 2578",Canteen,Canteen:8,3,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-201,28.62974,77.37282,Saturday,13,2026-03-07T08:04:00+00:00,3,Medium,57,59,0,Resolved,5.62,1,0,mobile,an urgent maintenance check is needed because the lunch rush is blocking the entrance in ece-201 and it interrupts scheduled teaching while another campus service remains normal at 13:34 case 2578,2026-03-07,12-2,Medium,Medium,0.5,-0.31507,0.21001,2.0,0.0,47.5
CL-10505,EV-202509-0101,ANON-0453,"during the latest session the classroom door cannot close safely in CR202; the physical infrastructure needs attention, and it interrupts scheduled teaching at 13:05 case 505",Infrastructure,Infrastructure:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Monday,13,2025-09-15T07:35:00+00:00,3,Medium,86,56,0,Resolved,3.74,1,0,web,during the latest session the classroom door cannot close safely in cr202 the physical infrastructure needs attention and it interrupts scheduled teaching at 13:05 case 505,2025-09-15,12-2,High,Medium,0.5,1.17164,-0.00079,3.0,1.0,45.333333333333336
CL-10715,EV-202510-0143,ANON-0249,"a repeated observation is that the wash area needs urgent sanitation in CL1-B; and staff assistance has been requested, while another campus service remains normal at 14:19 case 715",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Thursday,14,2025-10-02T08:49:00+00:00,2,High,71,84,0,In Progress,6.07,0,0,mobile,a repeated observation is that the wash area needs urgent sanitation in cl1-b and staff assistance has been requested while another campus service remains normal at 14:19 case 715,2025-10-02,12-2,High,High,0.25,0.40265,1.9667,0.0,0.0,0.0
CL-10091,EV-202508-0018,ANON-0547,"the current problem is that the pickup counter is overcrowded in H5 Corridor 2; and staff assistance has been requested, and the issue lasts more than ten minutes at 14:42 case 91",Canteen,Canteen:4,4,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Monday,14,2025-08-11T09:12:00+00:00,3,Medium,58,40,1,In Progress,2.69,0,0,web,the current problem is that the pickup counter is overcrowded in h5 corridor 2 and staff assistance has been requested and the issue lasts more than ten minutes at 14:42 case 91,2025-08-11,12-2,Medium,Low,0.5,-0.2638,-1.12507,2.0,0.0,30.0
CL-12358,EV-202602-0471,ANON-0773,"the current problem is that food waste has accumulated near the seating area in G5; while the area is moderately occupied, and staff assistance has been requested at 18:12 case 2358",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Monday,18,2026-02-16T12:42:00+00:00,3,Medium,77,41,1,In Progress,6.8,0,0,web,the current problem is that food waste has accumulated near the seating area in g5 while the area is moderately occupied and staff assistance has been requested at 18:12 case 2358,2026-02-16,4-7,High,Low,0.5,0.71025,-1.05481,2.0,1.0,43.0
CL-11163,EV-202511-0232,ANON-0051,"for the second time this week the ventilation fan does not start in Cooler A; the electrical supply needs inspection, while another campus service remains normal at 15:52 case 1163",Electrical,Electrical:7,2,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Sunday,15,2025-11-09T10:22:00+00:00,2,High,78,42,0,Open,5.38,0,0,mobile,for the second time this week the ventilation fan does not start in cooler a the electrical supply needs inspection while another campus service remains normal at 15:52 case 1163,2025-11-09,2-4,High,Low,0.25,0.76151,-0.98454,2.0,0.0,18.0
CL-11246,EV-202511-0249,ANON-0260,"the class representative confirmed that the common area smells unpleasant and needs attention in Academic Office; this is a hygiene and cleanliness concern, and staff assistance has been requested at 11:32 case 1246",Cleanliness,Cleanliness:9,4,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Sunday,11,2025-11-16T06:02:00+00:00,2,High,81,62,0,Open,7.48,0,0,web,the class representative confirmed that the common area smells unpleasant and needs attention in academic office this is a hygiene and cleanliness concern and staff assistance has been requested at 11:32 case 1246,2025-11-16,10-12,High,Medium,0.25,0.91531,0.42081,1.0,0.0,35.0
CL-11480,EV-202512-0296,ANON-0645,"today we noticed that multiple computers show storage errors in CL15-A; while another campus service remains normal, and it interrupts scheduled teaching at 14:47 case 1480",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Friday,14,2025-12-05T09:17:00+00:00,2,High,34,51,0,Resolved,6.9,0,0,web,today we noticed that multiple computers show storage errors in cl15-a while another campus service remains normal and it interrupts scheduled teaching at 14:47 case 1480,2025-12-05,12-2,Low,Medium,0.25,-1.49418,-0.35213,1.0,0.0,47.0
CL-10008,EV-202508-0001,ANON-0057,"students report that water is leaking into the walking area in Cooler B; and several students are affected, after normal troubleshooting was attempted at 11:59 case 8",Water,Water:1,1,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Tuesday,11,2025-08-05T06:29:00+00:00,3,Medium,83,32,1,Verified,8.34,0,0,web,students report that water is leaking into the walking area in cooler b and several students are affected after normal troubleshooting was attempted at 11:59 case 8,2025-08-05,10-12,High,Low,0.5,1.01784,-1.68722,1.0,0.0,61.0
CL-10249,EV-202508-0049,ANON-0635,"an urgent maintenance check is needed because a switchboard becomes warm during operation in H4 Common Room; although nearby rooms remain usable, and it interrupts scheduled teaching at 18:50 case 249",Electrical,Electrical:8,3,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Ground Floor,H4 Common Room,28.63062,77.37262,Monday,18,2025-08-25T13:20:00+00:00,3,Medium,75,30,0,Verified,8.48,0,0,kiosk,an urgent maintenance check is needed because a switchboard becomes warm during operation in h4 common room although nearby rooms remain usable and it interrupts scheduled teaching at 18:50 case 249,2025-08-25,4-7,High,Low,0.5,0.60772,-1.82775,1.0,0.0,63.0
CL-10197,EV-202508-0039,ANON-0550,"a repeated observation is that internet speed falls below a usable level in Academic Office; and staff assistance has been requested, and several students are affected at 8:16 case 197",Network,Network:3,3,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Wednesday,8,2025-08-20T02:46:00+00:00,2,High,70,44,0,Resolved,4.54,0,0,mobile,a repeated observation is that internet speed falls below a usable level in academic office and staff assistance has been requested and several students are affected at 8:16 case 197,2025-08-20,8-10,Medium,Low,0.25,0.35139,-0.844,2.0,1.0,74.0
CL-10600,EV-202509-0120,ANON-0609,"the current problem is that installed development tools fail to launch in CL1-B; and staff assistance has been requested, and the condition has become more frequent at 16:59 case 600",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Tuesday,16,2025-09-23T11:29:00+00:00,1,Critical,60,51,0,In Progress,8.5,0,0,mobile,the current problem is that installed development tools fail to launch in cl1-b and staff assistance has been requested and the condition has become more frequent at 16:59 case 600,2025-09-23,2-4,Medium,Medium,0.0,-0.16127,-0.35213,1.0,1.0,23.0
CL-10131,EV-202508-0026,ANON-0138,"a repeated observation is that the queue extends into the walking area in Food Court; the food service operation is affected, while another campus service remains normal at 10:01 case 131",Canteen,Canteen:3,3,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Friday,10,2025-08-15T04:31:00+00:00,1,Critical,41,57,0,Escalated,7.06,0,0,web,a repeated observation is that the queue extends into the walking area in food court the food service operation is affected while another campus service remains normal at 10:01 case 131,2025-08-15,8-10,Medium,Medium,0.0,-1.13532,0.06948,0.0,0.0,0.0
CL-12279,EV-202602-0455,ANON-0508,"an urgent maintenance check is needed because signage for the room is missing in Visitor Parking; near the main entrance to the space, and the issue lasts more than ten minutes at 18:30 case 2279",Infrastructure,Infrastructure:8,3,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Tuesday,18,2026-02-10T13:00:00+00:00,4,Low,65,81,1,In Progress,5.7,0,0,web,an urgent maintenance check is needed because signage for the room is missing in visitor parking near the main entrance to the space and the issue lasts more than ten minutes at 18:30 case 2279,2026-02-10,4-7,Medium,High,0.75,0.09506,1.7559,1.0,0.0,58.0
CL-10314,EV-202508-0062,ANON-0413,"please investigate because the campus network drops repeatedly during class in CL3-B; the network service is affected, and it interrupts scheduled teaching at 17:41 case 314",Network,Network:0,0,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Saturday,17,2025-08-30T12:11:00+00:00,3,Medium,50,67,0,In Progress,6.13,0,0,web,please investigate because the campus network drops repeatedly during class in cl3-b the network service is affected and it interrupts scheduled teaching at 17:41 case 314,2025-08-30,4-7,Medium,Medium,0.5,-0.67393,0.77215,1.0,0.0,10.0
CL-11983,EV-202601-0396,ANON-0700,"the current problem is that the pickup counter is overcrowded in Basketball Court; the food service operation is affected, although nearby rooms remain usable at 14:01 case 1983",Canteen,Canteen:4,4,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Friday,14,2026-01-16T08:31:00+00:00,3,Medium,87,43,0,Verified,8.29,0,0,web,the current problem is that the pickup counter is overcrowded in basketball court the food service operation is affected although nearby rooms remain usable at 14:01 case 1983,2026-01-16,12-2,High,Low,0.5,1.2229,-0.91427,1.0,0.0,22.0
CL-10121,EV-202508-0024,ANON-0257,"staff were informed that the experiment console does not record readings in Gate 1; laboratory equipment availability is affected, while the area is moderately occupied at 17:58 case 121",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Thursday,17,2025-08-14T12:28:00+00:00,4,Low,65,68,0,Escalated,4.2,0,0,mobile,staff were informed that the experiment console does not record readings in gate 1 laboratory equipment availability is affected while the area is moderately occupied at 17:58 case 121,2025-08-14,4-7,Medium,Medium,0.75,0.09506,0.84242,1.0,0.0,37.0
CL-10439,EV-202509-0087,ANON-0175,"please investigate because the service queue is moving very slowly in Washroom 1; during a regular teaching period, and it interrupts scheduled teaching at 18:45 case 439",Canteen,Canteen:0,0,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Tuesday,18,2025-09-09T13:15:00+00:00,3,Medium,62,26,1,Resolved,4.35,0,0,mobile,please investigate because the service queue is moving very slowly in washroom 1 during a regular teaching period and it interrupts scheduled teaching at 18:45 case 439,2025-09-09,4-7,Medium,Low,0.5,-0.05874,-2.10882,0.0,0.0,0.0
CL-11243,EV-202511-0248,ANON-0648,"an urgent maintenance check is needed because video lectures buffer on the campus connection in G2; during a regular teaching period, without any warning notice at 15:18 case 1243",Network,Network:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Saturday,15,2025-11-15T09:48:00+00:00,2,High,100,53,0,In Progress,4.83,0,0,mobile,an urgent maintenance check is needed because video lectures buffer on the campus connection in g2 during a regular teaching period without any warning notice at 15:18 case 1243,2025-11-15,2-4,High,Medium,0.25,1.88936,-0.21159,3.0,0.0,24.0
CL-10349,EV-202509-0069,ANON-0615,"the current problem is that the room loses power for short intervals in Washroom 1; the electrical supply needs inspection, during a regular teaching period at 18:09 case 349",Electrical,Electrical:4,4,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Tuesday,18,2025-09-02T12:39:00+00:00,1,Critical,66,30,0,Resolved,7.37,0,0,web,the current problem is that the room loses power for short intervals in washroom 1 the electrical supply needs inspection during a regular teaching period at 18:09 case 349,2025-09-02,4-7,Medium,Low,0.0,0.14632,-1.82775,1.0,0.0,23.0
CL-11750,EV-202512-0350,ANON-0786,"staff were informed that the experiment console does not record readings in G6; laboratory equipment availability is affected, during a regular teaching period at 11:30 case 1750",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G6,28.63024,77.37275,Sunday,11,2025-12-28T06:00:00+00:00,3,Medium,61,27,1,Open,7.73,1,0,mobile,staff were informed that the experiment console does not record readings in g6 laboratory equipment availability is affected during a regular teaching period at 11:30 case 1750,2025-12-28,10-12,Medium,Low,0.5,-0.11,-2.03855,4.0,1.0,34.75
CL-12229,EV-202602-0445,ANON-0525,"during the latest session students cannot authenticate to the wireless network in Food Court; and the issue lasts more than ten minutes, near the main entrance to the space at 8:47 case 2229",Network,Network:2,2,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Friday,8,2026-02-06T03:17:00+00:00,3,Medium,66,41,0,Open,6.8,0,0,web,during the latest session students cannot authenticate to the wireless network in food court and the issue lasts more than ten minutes near the main entrance to the space at 8:47 case 2229,2026-02-06,8-10,Medium,Low,0.5,0.14632,-1.05481,1.0,1.0,25.0
CL-12125,EV-202601-0425,ANON-0719,"the current problem is that the room loses power for short intervals in CL1-B; the electrical supply needs inspection, without any warning notice at 9:52 case 2125",Electrical,Electrical:4,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Wednesday,9,2026-01-28T04:22:00+00:00,3,Medium,50,51,1,Resolved,7.46,0,0,mobile,the current problem is that the room loses power for short intervals in cl1-b the electrical supply needs inspection without any warning notice at 9:52 case 2125,2026-01-28,8-10,Medium,Medium,0.5,-0.67393,-0.35213,2.0,0.0,47.0
CL-12503,EV-202602-0500,ANON-0254,"please investigate because several systems freeze during compilation in G3; laboratory equipment availability is affected, while the area is moderately occupied at 12:01 case 2503",Cleanliness,Lab Equipment:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Saturday,12,2026-02-28T06:31:00+00:00,5,Low,66,41,1,Verified,6.99,0,0,mobile,please investigate because several systems freeze during compilation in g3 laboratory equipment availability is affected while the area is moderately occupied at 12:01 case 2503,2026-02-28,10-12,Medium,Low,1.0,0.14632,-1.05481,4.0,1.0,55.5
CL-10863,EV-202510-0172,ANON-0224,"an urgent maintenance check is needed because the filtration unit shows a service warning in Cooler A; the water service needs attention, without any warning notice at 17:34 case 863",Water,Water:8,3,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Wednesday,17,2025-10-15T12:04:00+00:00,2,High,65,74,0,In Progress,5.04,1,0,kiosk,an urgent maintenance check is needed because the filtration unit shows a service warning in cooler a the water service needs attention without any warning notice at 17:34 case 863,2025-10-15,4-7,Medium,High,0.25,0.09506,1.26403,0.0,0.0,0.0
