complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system
CL-12449,EV-202602-0489,ANON-0187,"a repeated observation is that the nearest water point is not operational in Cooler A; the water service needs attention, and the issue lasts more than ten minutes at 9:42 case 2449",Water,Water:3,3,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Tuesday,9,2026-02-24T09:42:00+05:30,2,High,63.0,79,0,Verified,4.27,1,0,web
CL-12450,EV-202602-0490,ANON-0031,"a repeated observation is that the display cable and wall port need repair in G2; and the issue lasts more than ten minutes, after normal troubleshooting was attempted at 11:33 case 2450",Canteen,Infrastructure:3,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G2,28.6301,77.37255,Tuesday,11,2026-02-24T11:33:00+05:30,4,Low,100.0,72,1,Open,3.8,0,0,kiosk
CL-12451,EV-202602-0490,ANON-0498,"the current problem is that the cooler produces warm water only in Backstage; although nearby rooms remain usable, after normal troubleshooting was attempted at 9:56 case 2451",Water,Water:4,4,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Backstage,28.63016,77.3733,Tuesday,9,2026-02-24T09:56:00+05:30,4,Low,86.0,78,0,Resolved,5.53,0,0,mobile
CL-12452,EV-202602-0490,ANON-0039,"during the latest session the classroom door cannot close safely in CS1; the physical infrastructure needs attention, during a regular teaching period at 15:02 case 2452",Infrastructure,Infrastructure:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Tuesday,15,2026-02-24T15:02:00+05:30,5,Low,67.0,81,0,Open,3.17,1,0,mobile
CL-12453,EV-202602-0490,ANON-0197,"the current problem is that the cooler produces warm water only in Group Study; and the condition has become more frequent, although nearby rooms remain usable at 13:55 case 2453",Water,Water:4,4,JIIT Sector 62,Library & Study,,library,Floor 1,Group Study,28.63002,77.37302,Tuesday,13,2026-02-24T13:55:00+05:30,4,Low,79.0,53,1,Resolved,4.93,1,0,kiosk
CL-12454,EV-202602-0490,ANON-0275,"a repeated observation is that the wash area needs urgent sanitation in TS11; while the area is moderately occupied, during a regular teaching period at 13:12 case 2454",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Tuesday,13,2026-02-24T13:12:00+05:30,3,Medium,54.0,51,0,Escalated,8.35,1,0,mobile
CL-12455,EV-202602-0491,ANON-0494,"a repeated observation is that a campus service is unavailable without an explanation in Washroom G; campus operations are being disrupted, and it interrupts scheduled teaching at 9:05 case 2455",Other,Other:3,3,JIIT Sector 62,General & Utilities,Washrooms,utility,Ground Floor,Washroom G,28.62982,77.37326,Tuesday,9,2026-02-24T09:05:00+05:30,4,Low,52.0,65,0,Resolved,6.34,0,0,web
CL-12456,EV-202602-0491,ANON-0288,"for the second time this week order processing has stopped at one counter in Security Post; the food service operation is affected, although nearby rooms remain usable at 16:37 case 2456",Canteen,Canteen:7,2,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Wednesday,16,2026-02-25T16:37:00+05:30,1,Critical,46.0,61,1,Resolved,8.15,1,0,mobile
CL-12457,EV-202602-0491,ANON-0771,"an urgent maintenance check is needed because signage for the room is missing in FF6; without any warning notice, after normal troubleshooting was attempted at 15:19 case 2457",Infrastructure,Infrastructure:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Wednesday,15,2026-02-25T15:19:00+05:30,2,High,65.0,51,1,In Progress,6.52,0,0,mobile
CL-12458,EV-202602-0491,ANON-0039,"during the latest session students cannot authenticate to the wireless network in G3; the network service is affected, although nearby rooms remain usable at 11:11 case 2458",Network,Network:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Wednesday,11,2026-02-25T11:11:00+05:30,1,Critical,95.0,52,1,Resolved,5.83,1,0,web
CL-12459,EV-202602-0491,ANON-0506,"for the second time this week the help desk is closed during published hours in Visitor Parking; without any warning notice, near the main entrance to the space at 17:06 case 2459",Other,Other:7,2,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Wednesday,17,2026-02-25T17:06:00+05:30,1,Critical,81.0,68,1,In Progress,5.37,0,0,web
CL-12460,EV-202602-0492,ANON-0715,"please investigate because the ceiling fans are not operating in CR101; the electrical supply needs inspection, while another campus service remains normal at 18:54 case 2460",Electrical,Electrical:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Wednesday,18,2026-02-25T18:54:00+05:30,3,Medium,72.0,69,1,Resolved,4.56,0,0,kiosk
CL-12461,EV-202602-0492,ANON-0578,"for the second time this week the lecture-room screen does not lower correctly in Main Hall; during a regular teaching period, while another campus service remains normal at 11:36 case 2461",Infrastructure,Infrastructure:7,2,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Wednesday,11,2026-02-25T11:36:00+05:30,2,High,98.0,89,0,Escalated,8.14,1,0,web
CL-12462,EV-202602-0492,ANON-0305,"for the second time this week the device driver is missing from the workstation in Academic Office; laboratory equipment availability is affected, although nearby rooms remain usable at 14:11 case 2462",Lab Equipment,Lab Equipment:7,2,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Wednesday,14,2026-02-25T14:11:00+05:30,2,High,74.0,72,1,Resolved,8.51,0,0,web
CL-12463,EV-202602-0492,ANON-0720,"today we noticed that ceiling plaster appears loose near the entrance in G1; and several students are affected, and it interrupts scheduled teaching at 11:15 case 2463",Infrastructure,Infrastructure:6,1,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G1,28.6301,77.37255,Wednesday,11,2026-02-25T11:15:00+05:30,3,Medium,61.0,57,1,Open,4.62,0,0,mobile
CL-12464,EV-202602-0492,ANON-0786,"the current problem is that food waste has accumulated near the seating area in Counter A; and staff assistance has been requested, although nearby rooms remain usable at 9:41 case 2464",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Wednesday,9,2026-02-25T09:41:00+05:30,1,Critical,25.0,43,0,Open,4.43,0,0,mobile
CL-12465,EV-202602-0493,ANON-0565,"a repeated observation is that a power socket is loose and unsafe in Reading Hall; and it interrupts scheduled teaching, and several students are affected at 12:22 case 2465",Electrical,Electrical:3,3,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Wednesday,12,2026-02-25T12:22:00+05:30,2,High,100.0,80,1,Resolved,5.15,0,0,mobile
CL-12466,EV-202602-0493,ANON-0383,"a repeated observation is that a power socket is loose and unsafe in CS2; while the area is moderately occupied, during a regular teaching period at 9:34 case 2466",Electrical,Electrical:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS2,28.6299,77.37315,Wednesday,9,2026-02-25T09:34:00+05:30,1,Critical,56.0,58,0,Escalated,7.0,0,0,mobile
CL-12467,EV-202602-0493,ANON-0564,"THE CLASS REPRESENTATIVE CONFIRMED THAT BACKUP POWER DID NOT ACTIVATE DURING AN INTERRUPTION IN CR202; NEAR THE MAIN ENTRANCE TO THE SPACE, WITHOUT ANY WARNING NOTICE AT 10:18 CASE 2467   !!!",Electrical,Electrical:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Wednesday,10,2026-02-25T10:18:00+05:30,1,Critical,64.0,71,1,Resolved,7.09,0,0,web
CL-12468,EV-202602-0493,ANON-0409,"students report that only one billing counter is open during the rush in TS11; the food service operation is affected, and the issue lasts more than ten minutes at 16:24 case 2468",Canteen,Canteen:1,1,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Thursday,16,2026-02-26T16:24:00+05:30,5,Low,47.0,40,0,Open,3.25,0,0,web
CL-12469,EV-202602-0493,ANON-0026,"a repeated observation is that internet speed falls below a usable level in TS11; the network service is affected, while the area is moderately occupied at 8:57 case 2469",Network,Network:3,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Thursday,8,2026-02-26T08:57:00+05:30,1,Critical,77.0,35,1,Resolved,5.92,0,0,web
CL-12470,EV-202602-0494,ANON-0201,"please investigate because the drinking-water dispenser is empty in Washroom 1; during a regular teaching period, and staff assistance has been requested at 10:11 case 2470",Water,Water:0,0,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Thursday,10,2026-02-26T10:11:00+05:30,1,Critical,57.0,48,0,In Progress,6.43,1,0,mobile
CL-12471,EV-202602-0494,ANON-0652,"please investigate because the drinking-water dispenser is empty in H4 Common Room; the water service needs attention, while another campus service remains normal at 14:24 case 2471",Water,Water:0,0,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Ground Floor,H4 Common Room,28.63062,77.37262,Thursday,14,2026-02-26T14:24:00+05:30,3,Medium,68.0,73,0,Open,5.78,0,0,web
CL-12472,EV-202602-0494,ANON-0523,"the current problem is that installed development tools fail to launch in FF6; near the main entrance to the space, while another campus service remains normal at 12:38 case 2472",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Thursday,12,2026-02-26T12:38:00+05:30,4,Low,,71,1,In Progress,4.11,0,0,mobile
CL-12473,EV-202602-0494,ANON-0254,"during the latest session water pressure is too low for normal use in TS11; the water service needs attention, while another campus service remains normal at 17:03 case 2473",Water,Water:2,2,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Thursday,17,2026-02-26T17:03:00+05:30,3,Medium,19.0,64,1,In Progress,7.39,1,0,mobile
CL-12474,EV-202602-0494,ANON-0371,"an urgent maintenance check is needed because the lab printer is unavailable to student systems in G2; laboratory equipment availability is affected, near the main entrance to the space at 15:02 case 2474",Lab Equipment,Lab Equipment:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Thursday,15,2026-02-26T15:02:00+05:30,2,High,73.0,44,0,Resolved,5.83,1,0,mobile
CL-12475,EV-202602-0495,ANON-0765,"today we noticed that network coverage disappears near the back rows in Reading Hall; the network service is affected, while another campus service remains normal at 16:48 case 2475",Network,Network:6,1,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Thursday,16,2026-02-26T16:48:00+05:30,4,Low,80.0,55,0,Verified,4.8,0,0,mobile
CL-12476,EV-202602-0495,ANON-0382,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in Reading Hall; the food service operation is affected, and several students are affected at 17:32 case 2476",Canteen,Canteen:8,3,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Thursday,17,2026-02-26T17:32:00+05:30,4,Low,73.0,58,0,Verified,5.19,0,0,mobile
CL-12477,EV-202602-0495,ANON-0040,"today we noticed that network coverage disappears near the back rows in CS1; and it interrupts scheduled teaching, without any warning notice at 8:20 case 2477",Network,Network:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Thursday,8,2026-02-26T08:20:00+05:30,4,Low,18.0,65,0,In Progress,5.08,0,0,web
CL-12478,EV-202602-0495,ANON-0026,"the current problem is that the room loses power for short intervals in G2; the electrical supply needs inspection, near the main entrance to the space at 18:02 case 2478",Electrical,Electrical:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Thursday,18,2026-02-26T18:02:00+05:30,2,High,36.0,81,1,Open,5.17,0,0,mobile
CL-12479,EV-202602-0495,ANON-0512,"an urgent maintenance check is needed because the lab printer is unavailable to student systems in CL3-B; and it interrupts scheduled teaching, during a regular teaching period at 11:31 case 2479",Lab Equipment,Lab Equipment:8,3,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Thursday,11,2026-02-26T11:31:00+05:30,1,Critical,49.0,43,0,Open,7.4,0,0,web
CL-12480,EV-202602-0496,ANON-0023,"today we noticed that charging points are unavailable in Gate 1; and it interrupts scheduled teaching, and the condition has become more frequent at 18:54 case 2480",Electrical,Electrical:6,1,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Friday,18,2026-02-27T18:54:00+05:30,3,Medium,100.0,49,0,Escalated,3.65,0,0,web
CL-12481,EV-202602-0496,ANON-0131,"a repeated observation is that laboratory equipment reports a calibration error in G3; laboratory equipment availability is affected, while the area is moderately occupied at 13:30 case 2481",Lab Equipment,Lab Equipment:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Friday,13,2026-02-27T13:30:00+05:30,5,Low,95.0,39,0,Open,4.84,0,0,mobile
CL-12482,EV-202602-0496,ANON-0204,"an urgent maintenance check is needed because the filtration unit shows a service warning in Reception; the water service needs attention, near the main entrance to the space at 12:26 case 2482",Water,Water:8,3,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Friday,12,2026-02-27T12:26:00+05:30,3,Medium,96.0,54,0,Open,6.0,1,0,mobile
CL-12483,EV-202602-0496,ANON-0055,"during the latest session students cannot authenticate to the wireless network in CS1; the network service is affected, while the area is moderately occupied at 17:44 case 2483",Network,Network:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Friday,17,2026-02-27T17:44:00+05:30,3,Medium,65.0,78,1,Open,9.52,0,0,mobile
CL-12484,EV-202602-0496,ANON-0475,"staff were informed that dust and litter remain around the workstations in Student Parking; during a regular teaching period, while the area is moderately occupied at 16:23 case 2484",Cleanliness,Cleanliness:5,0,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Student Parking,28.62945,77.37222,Friday,16,2026-02-27T16:23:00+05:30,4,Low,68.0,37,0,Escalated,4.81,0,0,mobile
CL-12485,EV-202602-0497,ANON-0299,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in CL3-A; and several students are affected, while another campus service remains normal at 17:07 case 2485",Canteen,Canteen:8,3,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Friday,17,2026-02-27T17:07:00+05:30,4,Low,30.0,72,0,Verified,4.02,0,0,web
CL-12486,EV-202602-0497,ANON-0270,"please investigate because the projector loses its input after a few minutes in H5 Corridor 1; and several students are affected, during a regular teaching period at 11:06 case 2486",Infrastructure,Infrastructure:0,0,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Friday,11,2026-02-27T11:06:00+05:30,3,Medium,16.0,60,0,Verified,11.55,0,1,web
CL-12487,EV-202602-0497,ANON-0531,"students report that the wifi signal is unstable for several devices in TS18; and it interrupts scheduled teaching, without any warning notice at 15:35 case 2487",Network,Network:1,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Friday,15,2026-02-27T15:35:00+05:30,4,Low,31.0,32,0,Verified,5.49,1,0,mobile
CL-12488,EV-202602-0497,ANON-0386,"please investigate because the service queue is moving very slowly in Washroom 1; the food service operation is affected, and it interrupts scheduled teaching at 14:01 case 2488",Canteen,Canteen:0,0,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Friday,14,2026-02-27T14:01:00+05:30,4,Low,84.0,77,0,Open,8.8,0,0,mobile
CL-12489,EV-202602-0497,ANON-0753,"during the latest session the workstation cannot boot for the practical in Main Hall; laboratory equipment availability is affected, near the main entrance to the space at 10:27 case 2489",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Friday,10,2026-02-27T10:27:00+05:30,5,Low,95.0,54,0,Escalated,4.67,1,0,mobile
CL-12490,EV-202602-0498,ANON-0587,"students report that the air conditioner stops cooling after midday in H5 Corridor 2; without any warning notice, near the main entrance to the space at 8:42 case 2490",Electrical,Electrical:1,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Friday,8,2026-02-27T08:42:00+05:30,2,High,83.0,78,0,Resolved,5.44,0,0,mobile
CL-12491,EV-202602-0498,ANON-0367,"students report that the wifi signal is unstable for several devices in Group Study; without any warning notice, while another campus service remains normal at 18:26 case 2491",Network,Network:1,1,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Friday,18,2026-02-27T18:26:00+05:30,3,Medium,56.0,34,0,Open,4.43,0,0,web
CL-12492,EV-202602-0498,ANON-0500,"the current problem is that a chair is blocking the aisle because its leg is broken in G2; the physical infrastructure needs attention, and several students are affected at 10:08 case 2492",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Saturday,10,2026-02-28T10:08:00+05:30,5,Low,51.0,52,0,Verified,2.71,0,0,mobile
CL-12493,EV-202602-0498,ANON-0093,"an urgent maintenance check is needed because standing water is creating an unhygienic patch in Main Hall; after normal troubleshooting was attempted, without any warning notice at 14:35 case 2493",Cleanliness,Cleanliness:8,3,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Main Hall,28.63016,77.3733,Saturday,14,2026-02-28T14:35:00+05:30,1,Critical,92.0,93,1,Open,7.85,0,0,web
CL-12494,EV-202602-0498,ANON-0036,"today we noticed that seating capacity is insufficient during the meal break in Digital Area; near the main entrance to the space, and several students are affected at 14:01 case 2494",Canteen,Canteen:6,1,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Saturday,14,2026-02-28T14:01:00+05:30,1,Critical,61.0,54,0,Open,5.32,0,0,mobile
CL-12495,EV-202602-0499,ANON-0081,"for the second time this week the device driver is missing from the workstation in CL15-B; and staff assistance has been requested, after normal troubleshooting was attempted at 8:57 case 2495",Lab Equipment,Lab Equipment:7,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Saturday,8,2026-02-28T08:57:00+05:30,4,Low,46.0,42,1,In Progress,5.33,0,0,web
CL-12496,EV-202602-0499,ANON-0450,"students report that water is leaking into the walking area in Backstage; and the issue lasts more than ten minutes, during a regular teaching period at 14:57 case 2496",Water,Water:1,1,JIIT Sector 62,General & Utilities,Auditorium,common,Ground Floor,Backstage,28.63016,77.3733,Saturday,14,2026-02-28T14:57:00+05:30,2,High,50.0,66,1,Open,6.16,0,0,mobile
CL-12497,EV-202602-0499,ANON-0689,"for the second time this week order processing has stopped at one counter in CL3-A; the food service operation is affected, without any warning notice at 17:08 case 2497",Canteen,Canteen:7,2,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Saturday,17,2026-02-28T17:08:00+05:30,2,High,68.0,68,0,In Progress,2.66,0,0,mobile
CL-12498,EV-202602-0499,ANON-0042,"the current problem is that the cooler produces warm water only in H5 Corridor 1; while another campus service remains normal, after normal troubleshooting was attempted at 9:35 case 2498",Water,Water:4,4,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Saturday,9,2026-02-28T09:35:00+05:30,4,Low,59.0,59,0,In Progress,1.37,0,0,mobile
CL-12499,EV-202602-0499,ANON-0691,"a repeated observation is that internet speed falls below a usable level in Visitor Parking; and the condition has become more frequent, near the main entrance to the space at 8:28 case 2499",Network,Network:3,3,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Saturday,8,2026-02-28T08:28:00+05:30,4,Low,50.0,78,0,Verified,5.29,0,0,web
CL-12500,EV-202602-0500,ANON-0662,"the current problem is that food waste has accumulated near the seating area in Billing Counter; this is a hygiene and cleanliness concern, and several students are affected at 8:35 case 2500",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Billing Counter,28.63031,77.37298,Saturday,8,2026-02-28T08:35:00+05:30,2,High,38.0,74,0,Resolved,6.76,0,0,web
CL-12501,EV-202602-0500,ANON-0406,"for the second time this week the wired connection cannot reach institute services in Gym; the network service is affected, during a regular teaching period at 11:26 case 2501",Network,Network:7,2,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Saturday,11,2026-02-28T11:26:00+05:30,4,Low,54.0,74,1,Open,7.84,0,0,kiosk
CL-12502,EV-202602-0500,ANON-0073,"please investigate because the service queue is moving very slowly in G2; and the issue lasts more than ten minutes, and it interrupts scheduled teaching at 12:30 case 2502",Canteen,Canteen:0,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G2,28.6301,77.37255,Saturday,12,2026-02-28T12:30:00+05:30,3,Medium,92.0,60,0,Open,4.19,0,0,web
CL-12503,EV-202602-0500,ANON-0254,"please investigate because several systems freeze during compilation in G3; laboratory equipment availability is affected, while the area is moderately occupied at 12:01 case 2503",Cleanliness,Lab Equipment:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Saturday,12,2026-02-28T12:01:00+05:30,5,Low,66.0,41,1,Verified,6.99,0,0,mobile
CL-12504,EV-202603-0500,ANON-0500,"the current problem is that a chair is blocking the aisle because its leg is broken in Group Study; the physical infrastructure needs attention, while another campus service remains normal at 10:05 case 2504",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Sunday,10,2026-03-01T10:05:00+05:30,2,High,87.0,54,0,In Progress,12.74,0,1,web
CL-12505,EV-202603-0501,ANON-0354,"during the latest session lights flicker repeatedly during use in Washroom 1; the electrical supply needs inspection, and the condition has become more frequent at 15:32 case 2505",Electrical,Electrical:2,2,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Sunday,15,2026-03-01T15:32:00+05:30,2,High,42.0,51,0,Resolved,4.79,0,0,web
CL-12506,EV-202603-0501,ANON-0730,"students report that the air conditioner stops cooling after midday in Food Court; after normal troubleshooting was attempted, and the condition has become more frequent at 10:38 case 2506",Electrical,Electrical:1,1,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Sunday,10,2026-03-01T10:38:00+05:30,2,High,73.0,59,1,Verified,8.16,1,0,mobile
CL-12507,EV-202603-0501,ANON-0129,"today we noticed that the corridor has a persistent hygiene problem in H4 Corridor 1; this is a hygiene and cleanliness concern, during a regular teaching period at 15:48 case 2507",Cleanliness,Cleanliness:6,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Sunday,15,2026-03-01T15:48:00+05:30,5,Low,,40,0,In Progress,3.55,0,0,web
CL-12508,EV-202603-0501,ANON-0144,"students report that directional signage is unclear for new students in Food Court; campus operations are being disrupted, and it interrupts scheduled teaching at 10:50 case 2508",Other,Other:1,1,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Food Court,28.63031,77.37298,Sunday,10,2026-03-01T10:50:00+05:30,1,Critical,63.0,83,0,Resolved,5.98,0,0,mobile
CL-12509,EV-202603-0501,ANON-0659,"during the latest session a spill has made the floor slippery in Security Post; without any warning notice, and it interrupts scheduled teaching at 11:50 case 2509",Cleanliness,Cleanliness:2,2,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Sunday,11,2026-03-01T11:50:00+05:30,2,High,71.0,47,0,Resolved,4.31,0,0,mobile
CL-12510,EV-202603-0502,ANON-0389,"please investigate because the campus network drops repeatedly during class in Reception; and staff assistance has been requested, and several students are affected at 11:45 case 2510",Network,Network:0,0,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Sunday,11,2026-03-01T11:45:00+05:30,3,Medium,100.0,31,0,Resolved,3.69,0,0,web
CL-12511,EV-202603-0502,ANON-0190,"a repeated observation is that internet speed falls below a usable level in G6; and staff assistance has been requested, while the area is moderately occupied at 11:25 case 2511",Network,Network:3,3,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G6,28.63024,77.37275,Sunday,11,2026-03-01T11:25:00+05:30,1,Critical,82.0,61,0,Resolved,7.71,0,0,web
CL-12512,EV-202603-0502,ANON-0778,"staff were informed that the experiment console does not record readings in Gym; laboratory equipment availability is affected, and the condition has become more frequent at 10:23 case 2512",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Sunday,10,2026-03-01T10:23:00+05:30,4,Low,76.0,35,0,Resolved,6.39,1,0,mobile
CL-12513,EV-202603-0502,ANON-0207,"the current problem is that the pickup counter is overcrowded in G3; the food service operation is affected, during a regular teaching period at 14:42 case 2513",Canteen,Canteen:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Sunday,14,2026-03-01T14:42:00+05:30,2,High,39.0,61,1,In Progress,7.85,0,0,mobile
CL-12514,EV-202603-0502,ANON-0201,"the current problem is that food waste has accumulated near the seating area in G3; and the condition has become more frequent, without any warning notice at 10:41 case 2514",Cleanliness,Cleanliness:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Sunday,10,2026-03-01T10:41:00+05:30,2,High,56.0,51,0,In Progress,4.98,1,0,web
CL-12515,EV-202603-0503,ANON-0382,"a repeated observation is that the display cable and wall port need repair in Counter A; during a regular teaching period, after normal troubleshooting was attempted at 10:06 case 2515",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Sunday,10,2026-03-01T10:06:00+05:30,3,Medium,100.0,43,0,Verified,18.88,0,1,mobile
CL-12516,EV-202603-0503,ANON-0157,"a repeated observation is that a power socket is loose and unsafe in Reading Hall; the electrical supply needs inspection, although nearby rooms remain usable at 8:42 case 2516",Electrical,Electrical:3,3,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Monday,8,2026-03-02T08:42:00+05:30,4,Low,52.0,73,1,Resolved,6.77,0,0,kiosk
CL-12517,EV-202603-0503,ANON-0383,"students report that waste bins are overflowing into the corridor in CL22-A; near the main entrance to the space, and staff assistance has been requested at 17:56 case 2517",Cleanliness,Cleanliness:1,1,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-A,28.62986,77.37266,Monday,17,2026-03-02T17:56:00+05:30,2,High,50.0,53,1,Open,8.89,0,0,web
CL-12518,EV-202603-0503,ANON-0194,"a repeated observation is that the queue extends into the walking area in Billing Counter; the food service operation is affected, while another campus service remains normal at 12:02 case 2518",Canteen,Canteen:3,3,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Billing Counter,28.63031,77.37298,Monday,12,2026-03-02T12:02:00+05:30,3,Medium,69.0,60,0,Verified,4.93,0,0,web
